-14.75555556	1.19047619
-15.18585859	1.428571429
-15.41616162	1.666666667
-15.53232323	1.914285714
-15.58383838	2.142857143
-15.59393939	2.4
-15.57777778	2.638095238
-15.54747475	2.871428571
-15.51515152	3.10952381
-15.47676768	3.352380952
-15.44141414	3.59047619
-15.40808081	3.828571429
-15.37979798	4.066666667
-15.35959596	4.304761905
-15.34646465	4.542857143
-15.33838384	4.79047619
